ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,COLI_FEC_NMP/100_mL,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,AS_TOT_mg/L,CALIDAD_AS,CD_TOT_mg/L,CALIDAD_CD,CR_TOT_mg/L,CALIDAD_CR,HG_TOT_mg/L,CALIDAD_HG,PB_TOT_mg/L,CALIDAD_PB,MN_TOT_mg/L,CALIDAD_MN,FE_TOT_mg/L,CALIDAD_FE,SEMAFORO,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
7,25,153,48,5,-111.38788,28.68438,-0.683951680658862,0,-0.456735086837701,0,-0.2144532973073228,3,1,-0.40376877302892017,1,-0.5096850584943686,1,8.273723401700673,3,0.11174340197944252,1,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06848442639749518,0,Rojo,34,2,2,2,2,1.0,2,0.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,25,153,187,5,-111.22335,28.31952,-1.1577660167247208,3,0.8285879876399844,1,0.005730535182088631,1,1,0.7730673695450059,0,-0.6040313946618381,1,-0.17274728925409422,4,0.0749042521428607,2,0.12167277884826029,0,-0.03321868948261033,1,-0.006969367319600988,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.1495418746609102,0,0.11211743498288418,1,Rojo,57,2,1,2,2,0.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,25,36,180,5,-110.2048,29.97765,0.5828263220916957,0,-0.19097279700208936,4,-0.0736812206016958,1,1,-0.22335695881502465,2,-0.001730651505239353,1,-0.17274728925409422,4,-0.11556896493292441,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06620816006420241,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,25,301,180,5,-110.24974,29.85496,-1.30934372514036,3,-0.6782036617007107,0,-0.2515751996443806,3,1,-0.3320719742390175,2,-0.6495921901774983,2,-0.17274728925409422,4,-0.30724144835810224,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,25,37,180,5,-110.15437,29.71359,-0.5217399491351387,0,-0.2900296504862719,4,-0.14443119917350003,3,1,-0.37798080189056504,1,-0.2619827225958049,1,-0.17274728925409422,4,-0.30490396442137707,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,25,37,180,5,-110.11926,29.53365,0.7845297281418137,0,0.32041827586340577,4,0.11069089433902453,0,0,-0.19632118262158793,2,0.5132362125675817,0,-0.17274728925409422,4,1.1122202296525188,0,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Rojo,97,2,2,2,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,25,412,180,5,-110.38294,29.42405,-0.28161684669452247,0,-0.29808305320856315,4,-0.151564427465719,3,1,1.3306282616573444,0,-0.43917562206172184,1,-0.17274728925409422,4,0.1540856959213536,1,-0.2732936967537141,2,-0.03321868948261033,1,-0.04973792523365889,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Rojo,101,2,2,2,2,0.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,25,153,180,5,-110.62928,29.26547,0.16020966179621143,0,0.24310560972940967,4,0.08994630185655106,0,0,-0.31366684967656255,2,0.324968756885045,1,-0.17274728925409422,4,-0.10681992171632243,2,-0.25056181326583066,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18807125746349704,0,-0.06843022958003582,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,25,153,133,5,-110.75911,29.20333,0.8709740450204354,0,-0.15795384584069516,4,-0.10170461746398451,1,1,-0.14006597138832136,3,-0.28966911313735444,1,-0.17274728925409422,4,-0.2644502241285847,2,-0.1255364540824719,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,203,7,-116.087167,31.096444,-0.3980336722527854,0,0.26807115816851257,4,0.5868702768665384,2,3,-0.370597955314665,1,1.8998362700550289,0,-0.16889644071165444,1,-0.5126188391419871,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,1.0584207061705355,1,-0.043933268088408896,0,Amarillo,124,2,2,1,1,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
10,1,126,124,5,-116.578519,31.728857,0.31890530503419723,0,0.7754355296728621,1,0.9930275612602294,2,3,-0.17599235859921525,3,2.983194518954276,0,-0.17274728925409422,4,3.2650687221816144,0,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,4.2463255063524645,1,-0.08656199744644805,1,-0.1694708657656965,0,-0.05941549227596367,0,Rojo,76,2,1,1,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,124,5,-116.572811,31.756832,-0.2994545628758255,0,-0.08386254079561556,4,0.12684984006221442,0,0,0.6138162493902044,0,0.27919563132633324,1,-0.17274728925409422,4,0.23520882616152458,1,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Rojo,101,2,2,2,2,0.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,145,5,-116.225506,31.937644,-0.4518040955493092,0,-0.6725662797951069,0,-0.1875945091458045,3,1,-0.1904461004872449,3,-0.3661079286359254,1,-0.17274728925409422,4,-0.40698948844907346,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,145,5,-116.197794,31.907726,-0.35322498617234904,0,-0.1925834775465476,4,0.14431897057377102,0,0,-0.42331771889186665,1,0.41327189617845383,1,0.3629106174911082,2,0.16488113202257795,1,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.1625621488493706,0,-0.056109486410943224,0,Rojo,34,2,2,2,2,1.0,2,0.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,73,5,-116.603028,31.846055,-0.38011019782061084,0,4.641068836372668,3,3.384842680467522,4,2,-0.09015376918505345,3,9.636528589660774,0,-0.17274728925409422,4,0.1255313068692806,1,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,0.6052943556964642,1,-0.08656199744644805,1,-0.17345666398665377,0,-0.0671114403551916,0,Amarillo,64,2,1,1,1,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,73,5,-116.616778,31.869277,0.38163746554680816,0,-0.2594267201415651,4,0.09627886166699036,0,0,-0.40241698421924826,1,0.0987624028678965,1,-0.17274728925409422,4,0.5196184570696725,1,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,0.30544473152479346,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Verde,42,2,0,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,79,5,-116.501111,32.110833,-0.15606676741842873,0,-0.4357962397597437,0,-0.017270486658127585,1,1,-0.23812265196682475,2,0.04111493532096552,1,-0.12795070937431982,1,-0.4377443915237796,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18461689900533407,0,-0.0602826413553133,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,79,5,-116.593639,32.084111,0.6504895820294269,0,0.12874729107287375,4,0.3655946237201547,0,0,0.09207776073416941,3,0.9966939104744764,0,-0.162072152155432,1,0.527010994394522,1,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.08007621383878309,1,-0.08656199744644805,1,-0.09533501885589153,0,0.06594174650751661,1,Amarillo,94,2,2,2,2,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10,1,126,79,5,-116.66425,32.04725,1.044806019537267,0,0.6707412942830757,4,0.8023228865090698,2,3,-0.046116649116128554,3,2.340605332832024,0,-0.162072152155432,1,-0.10767076634904492,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,0.19835558003491108,1,-0.08656199744644805,1,1.41793970570088,1,-0.04808835742695918,0,Amarillo,124,2,2,1,1,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
10,1,126,203,5,-116.150528,31.114528,0.05901492576766594,0,0.30833817177996886,4,0.3990771238673048,0,0,-0.17708418802241174,3,1.4894649105449456,0,-0.17274728925409422,4,-0.3485559881898077,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.17000230552849077,0,-0.06805085185782037,0,Amarillo,88,2,2,2,2,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,203,5,-116.085944,31.097745,-0.4518040955493092,0,0.27612456089080384,4,0.579591472486723,2,3,-0.40101320353228137,1,2.0518256212390376,0,-0.17274728925409422,4,-0.45253066555976684,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,2.4672675173382266,1,-0.06044523180769135,0,Amarillo,124,2,2,1,1,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
10,1,126,203,5,-116.247378,31.013624,0.2651348817376737,0,0.30833817177996886,4,0.4121789717509723,2,3,-0.33955880456950777,2,1.3309617856811096,0,-0.162072152155432,1,-0.35128159352933663,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.08656626276978557,0,-0.0022739810679872885,1,Amarillo,123,2,2,1,1,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10,1,126,25,5,-116.036861,30.807972,-0.6730175036727267,0,3.1914563463602406,3,1.0185033765895828,2,3,-0.29619757890541876,2,4.508713802944207,0,-0.17274728925409422,4,-0.06571443491461916,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.14289887762598144,0,-0.04812448863859875,0,Amarillo,64,2,1,1,1,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,25,5,-116.044586,30.857222,-1.4559045758800075,1,-0.3778117401592466,0,-0.18541086783185992,3,1,-0.45524073155104017,1,-0.5514383839588731,1,-0.17133368662459103,1,-0.5125678652247462,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.1389130794050242,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,46,5,-115.926332,30.768832,-0.42809193918329846,0,-0.21513300516896314,4,-0.13664287848709772,1,1,-0.2169099660304359,2,-0.28716261681000765,1,-0.17274728925409422,4,-0.5028480387466197,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.16601650730753353,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,46,5,-115.956988,30.755786,-0.8654590186287066,3,0.315586234230031,4,0.027858100496726983,1,1,-0.11770946415144097,3,0.18341279754125925,1,-0.17274728925409422,4,-0.09897473600637349,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.16495362778194494,0,-0.06525068295575386,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,46,5,-116.011263,30.728562,-1.128222299299438,3,0.12149922862281161,4,0.45148451540197465,2,3,-0.44650609616546827,1,1.707320265529414,0,-0.15232316850368566,1,11.751806877225054,0,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Rojo,126,2,2,1,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,202,5,-115.9695,30.650416,-0.35811320647203293,0,1.6854700372917746,3,0.5242725592001272,2,3,-0.40059726851392086,1,2.017213041390135,0,-0.17274728925409422,4,-0.41393069671374055,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.10224373577221745,0,-0.04904583453540772,0,Amarillo,64,2,1,1,1,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,202,5,-115.941306,30.543055,-0.3478222163674352,0,0.2600177554462213,4,0.42964810226252886,2,3,-0.37808478564515513,1,1.169261743996072,0,-0.17274728925409422,4,-0.20021937030753797,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.15405911264466177,0,-0.06602750400600457,0,Amarillo,121,2,2,1,1,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,204,5,-115.870444,30.434638,-0.4936112428492379,0,-0.013797937111681584,4,0.29280657992200215,0,0,-0.4043926755564609,1,0.9849133499076314,0,-0.16889644071165444,1,0.5452050846906649,1,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Amarillo,88,2,2,2,2,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,204,5,-115.823889,30.486,-0.8537958965101622,3,-0.2594267201415651,4,-0.09005853045628011,1,1,-0.3131469309036118,2,-0.15261577515212005,1,-0.17274728925409422,4,-0.5154557475290446,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Verde,42,2,0,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,25,313,242,5,-114.492423,31.69387,-0.35322498617234904,0,1.419707747456163,1,0.6618419619786354,2,3,0.0826672309437616,3,0.408820757202556,1,-0.17274728925409422,4,-0.4989593885235961,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.04520186606095578,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.16282786873076774,0,-0.058620605619893185,0,Amarillo,62,2,1,1,1,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,25,313,242,5,-115.034722,32.263333,-0.38011019782061084,0,0.19559053366789123,4,0.14723049232569713,0,0,-0.21337451837437107,2,-0.3883633452322655,1,-0.17274728925409422,4,-0.5154557475290446,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.010304656808803426,0,-0.05249636524698645,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,228,239,5,-115.040083,32.331944,-0.6131153654388803,0,0.19961723502903686,4,0.18216875334881033,0,0,-0.4192103605855561,1,0.3051421956173474,1,-0.17274728925409422,4,-0.5154557475290446,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,0.3003218845444654,2,-0.02640963044321854,0,Amarillo,113,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
10,25,313,242,5,-114.904922,32.321953,-0.6758475259514913,0,-0.3681476568924971,0,-0.10607190009187367,1,1,-0.24223001027313534,2,-0.7202429944500798,2,-0.17274728925409422,4,-0.5142875452845115,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.03900240399969566,0,-0.05986713242145827,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,25,313,242,5,-114.852722,32.324167,-0.8640440074893242,3,-0.33754472654779033,0,-0.09588157396013232,1,1,-0.23146769167305573,2,-0.7174203684649262,2,-0.17133368662459103,1,-0.5154557475290446,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.09746077790706874,0,-0.0674366212599477,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,25,313,242,5,-114.814167,32.394722,1.743821522392075,2,0.22780414455705628,4,0.2018215251743115,0,0,-0.45524073155104017,1,0.5033797016962265,0,-0.16889644071165444,1,0.3971987777921164,1,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,1.1078446041104053,1,-0.04834127590843615,0,Amarillo,18,1,2,2,2,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
10,25,313,242,5,-114.815556,32.389167,1.5466633036381552,2,0.1400220548840815,4,0.12976136181414052,0,0,-0.45524073155104017,1,0.40284963566421006,1,-0.17274728925409422,4,0.48114526335429003,1,0.4456021185505989,1,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,2.4858679090360276,1,0.22990518492787504,1,Rojo,2,1,2,2,2,1.0,2,1.0,2,0.0,1.0,1.0,1.0,1.0,0.0,0.0
10,1,228,239,5,-114.905833,32.501378,-0.2456841395793017,0,0.8438894528123378,1,0.7579221797921968,2,3,-0.4237336539102273,1,2.9568678198810754,0,-0.16889644071165444,1,-0.5102610855769943,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,3.6576925859974607,1,0.24977735132963727,1,Amarillo,75,2,1,1,1,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
10,1,126,203,5,-116.194721,31.090335,0.014206239687229573,0,0.30833817177996886,4,0.44857299365004855,2,3,-0.1810875625741322,3,1.3743873145908263,0,-0.17274728925409422,4,-0.36910003604007113,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.1851483387681284,0,-0.06600943840018479,0,Amarillo,121,2,2,1,1,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,228,239,5,-114.780743,32.677713,-0.15606676741842873,0,-0.4261321564929942,0,-0.08787488914233553,1,1,-0.3921225925148243,1,-0.11217705928574873,1,-0.17274728925409422,4,-0.5154557475290446,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,0.6327374561723005,2,-0.011071931102222028,1,Amarillo,114,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
10,25,313,242,5,-114.897222,32.475555,0.2740966189537606,0,0.48953973303152226,4,0.11884315524441764,0,0,-0.35962766920540506,1,0.44518958200781394,0,-0.15232316850368566,1,-0.5154557475290446,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,1.2808282468999503,1,0.0008152375271957543,1,Amarillo,96,2,2,2,2,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
10,1,126,205,5,-116.016139,30.958833,-0.5330600382501962,0,1.049251222230765,1,0.2716980472205379,0,0,-0.423525686401047,1,1.2874377445364775,0,-0.17274728925409422,4,-0.15404995465917892,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.0681231142810995,0,Amarillo,45,2,1,2,2,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,205,5,-116.157083,30.965888,-0.3931025728276657,0,1.8948585080713474,3,0.503164026498663,2,3,-0.4047046268202314,1,2.197683003224302,0,-0.17274728925409422,4,-0.3033850616262266,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.049533605892541896,0,Amarillo,64,2,1,1,1,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,347,194,5,-116.6218,32.57165,0.3571106057975166,0,0.2527696929961592,4,0.07298668765158155,0,0,-0.3013967666349258,2,0.2666753941481761,1,-0.17133368662459103,1,0.3315935472236258,1,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,0.03486772302871215,0,-0.06850249200331496,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,347,194,5,-116.58073,32.56358,0.8495344823025233,0,0.14082739515631065,4,-0.03910689979757334,1,1,-0.20079248406896397,2,0.016295139502187285,1,-0.17274728925409422,4,-0.2708276008992529,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06951416592922285,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1,126,194,5,-114.81693,30.83374,-1.029857585549657,3,0.11022446481160385,4,-0.08132396520050181,1,1,0.09108991506556306,3,-0.2984266838514218,1,-0.17274728925409422,4,0.12621411748305125,1,-0.2732936967537141,2,-0.03321868948261033,1,-0.021873561744196923,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18195970019136257,0,-0.06765340852978512,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,25,313,194,5,-114.77949,32.47223,-0.4966127816297456,0,0.18351042958445432,4,-0.05075298680527775,1,1,-0.41957430372662163,1,-0.22725465523986832,1,-0.17274728925409422,4,-0.5154557475290446,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,0.30988780027476276,2,-0.06962255956414155,0,Amarillo,113,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
10,25,313,194,5,-114.80636,32.44377,-0.21879892793103994,0,0.6707412942830757,4,0.2192906556858681,0,0,-0.40938389577678774,1,0.6064068024285073,0,-0.17274728925409422,4,-0.4047914931376451,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,0.42308446974994884,2,-0.05744634124160723,0,Amarillo,95,2,2,2,2,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
8,24,107,168,5,-107.42654,24.79921,0.703145148064619,0,-0.03151542310072236,4,-0.0963668154541127,1,1,-0.401481130427937,1,-0.05886802603917738,1,-0.17274728925409422,4,0.4637344922428541,1,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,24,107,168,5,-107.40047,24.87168,-0.7336057079135467,0,-0.5646506833164039,0,-0.24060847984346623,3,1,-0.4133872703285082,1,-0.5245136543974444,1,0.5720263168210671,2,-0.4902459670797483,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.18860269722629133,0,-0.06402222176000856,0,Rojo,34,2,2,2,2,1.0,2,0.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,24,244,168,5,-107.6446,24.76599,0.864199143201575,0,-0.28600294912512625,4,-0.146323688312252,3,1,-0.4399551196262893,1,-0.1693575677078559,1,-0.1532980668688603,1,-0.10909647682961615,2,0.1529291186441,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,8.520366415565313,1,-0.06962255956414155,0,Amarillo,113,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
8,24,244,168,5,-107.59661,24.76621,0.39776001671067807,0,-0.22560242870794178,4,-0.14930799810797626,3,1,-0.4128673515555575,1,-0.23545092884143884,1,-0.16353449970319395,1,-0.09391284611640738,2,-0.13406091039042817,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,4.513310604096285,1,-0.06871927927315236,0,Amarillo,113,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
8,24,244,168,5,-107.71181,24.76086,-0.3352157534893029,0,-0.42130011485961943,0,-0.19873107984692184,3,1,-0.4511853651220246,1,-0.3511143108252093,1,-0.17274728925409422,4,-0.5121426827856426,2,-0.2732936967537141,2,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,-0.0666372716649993,0,-0.06962255956414155,0,Verde,42,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,24,244,168,5,-107.72429,24.70395,0.49295167517820826,0,-0.04681688827307576,4,-0.09944818810624177,1,1,-0.3711178740876157,1,-0.10877198666873804,1,-0.17274728925409422,4,-0.18485427244895153,2,0.010854846844828613,0,-0.03321868948261033,1,-0.0536259759531187,1,-0.1229118744347359,1,-0.08656199744644805,1,1.3592156119121097,1,-0.06962255956414155,0,Amarillo,113,2,2,2,2,1.0,2,1.0,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
